OBJECTID,School_Code,School_Name,Address,City,State,Zip,Phone,Lowest_Grade,Highest_Grade,District_Code,District_Name,Setting,Charter_YN,Type_,COUNTY,LATITUDE,LONGITUDE,nhid,countyfp10,nhname
749,3847,HOPE ONLINE LEARNING ACADEMY MIDDLE SCHOOL,373 INVERNESS PARKWAY SUITE 205,CENTENNIAL,CO,80112,7204023000,6th Grade,8th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,Y,Public School Physical Address,DOUGLAS,39.561523,-104.865662,203,08035,Heritage Hills and Stonegate
754,5843,LONE TREE ELEMENTARY,9375 HERITAGE HILLS CIRCLE,LONE TREE,CO,80124,3033870253,Preschool,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.537594,-104.881157,203,08035,Heritage Hills and Stonegate
755,2952,MAMMOTH HEIGHTS ELEMENTARY,9500 STONEGATE PARKWAY,PARKER,CO,80134,3033878385,Preschool,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.54472,-104.804321,203,08035,Heritage Hills and Stonegate
761,1579,NORTH STAR ACADEMY,16700 KEYSTONE BLVD,PARKER,CO,80134,3034716677,Kindergarten,8th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,Y,Public School Physical Address,DOUGLAS,39.53804,-104.795952,203,08035,Heritage Hills and Stonegate
765,6719,PARKER PERFORMING ARTS,15035 COMPARK BLVD,PARKER,CO,80134,7207097400,Kindergarten,8th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,Y,Public School Physical Address,DOUGLAS,39.560024,-104.812431,203,08035,Heritage Hills and Stonegate
766,6938,PINE GROVE ELEMENTARY SCHOOL,10450 STONEGATE PARKWAY,PARKER,CO,80134,3033878075,Preschool,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.527866,-104.807709,203,08035,Heritage Hills and Stonegate
771,7134,PRAIRIE CROSSING ELEMENTARY SCHOOL,11605 SOUTH BRADBURY RANCH DRIVE,PARKER,CO,80134,3033878200,Preschool,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.510029,-104.797676,203,08035,Heritage Hills and Stonegate
767,6940,PINE LANE ELEMENTARY,6485 E PONDEROSA DRIVE,PARKER,CO,80138,3033878275,Preschool,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.54089,-104.766693,205,08035,Parker North and Parker Heights
1827,2196,COLORADO EARLY COLLEGES - PARKER,10235 PARKGLENN WAY,PARKER,CO,80138,7202600700,9th Grade,12th Grade,8001,CHARTER SCHOOL INSTITUTE,Urban-Suburban,Y,Public School Physical Address,DOUGLAS,39.531582,-104.765343,205,08035,Parker North and Parker Heights
758,6164,MOUNTAIN RIDGE MIDDLE SCHOOL,10590 MONTE VISTA WAY,HIGHLANDS RANCH,CO,80126,3033871800,7th Grade,8th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.521526,-104.963539,206,08035,Highlands
760,6165,MOUNTAIN VISTA HIGH SCHOOL,10585 MOUNTAIN VISTA RIDGE,HIGHLANDS RANCH,CO,80126,3033871500,9th Grade,12th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.521675,-104.963715,206,08035,Highlands
785,7718,SEDALIA ELEMENTARY SCHOOL,5449 NORTH HUXTABLE STREET,SEDALIA,CO,80135,3033875500,Kindergarten,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.436794,-104.969292,206,08035,Highlands
791,2953,STONE MOUNTAIN ELEMENTARY,10625 WEATHERSFIELD WAY,HIGHLANDS RANCH,CO,80129,7206418117,Preschool,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.523331,-105.000534,206,08035,Highlands
742,3327,GLOBAL VILLAGE ACADEMY - DOUGLAS COUNTY,10940 SOUTH PARKER ROAD #781,PARKER,CO,80134,7204768044,Kindergarten,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,Y,Public School Physical Address,DOUGLAS,39.517879,-104.764748,207,08035,Northeast Parker
750,4292,IRON HORSE ELEMENTARY SCHOOL,20151 TALLMAN DRIVE,PARKER,CO,80138,3033878525,Preschool,5th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.504433,-104.754341,207,08035,Northeast Parker
764,1873,PARKER CORE KNOWLEDGE CHARTER SCHOOL,1161 NORTH PINE DRIVE,PARKER,CO,80138,3038407070,Kindergarten,8th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,Y,Public School Physical Address,DOUGLAS,39.534995,-104.75566,207,08035,Northeast Parker
768,6961,PIONEER ELEMENTARY SCHOOL,10881 RIVA RIDGE STREET,PARKER,CO,80138,3033878400,Preschool,5th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.51545,-104.738174,207,08035,Northeast Parker
786,6773,SIERRA MIDDLE SCHOOL,6651 PINE LANE AVENUE,PARKER,CO,80138,3033873800,7th Grade,8th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.544201,-104.761841,207,08035,Northeast Parker
780,2954,ROXBOROUGH INTERMEDIATE,7370 VILLAGE CIRCLE EAST,LITTLETON,CO,80125,3033876005,3rd Grade,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.469025,-105.070435,208,08035,East Roxborough Park
751,4980,LARKSPUR ELEMENTARY SCHOOL,1103 WEST PERRY PARK AVENUE,LARKSPUR,CO,80118,3033875375,Kindergarten,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.23148,-104.904617,209,08035,"Continental Divide Raceway, Dawson Butte and True Mountain"
722,1578,CHERRY VALLEY ELEMENTARY SCHOOL,9244 SOUTH STATE HIGHWAY 83,FRANKTOWN,CO,80116,3033878800,Kindergarten,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.230934,-104.698357,210,08035,Russellville
738,2965,FLAGSTONE ELEMENTARY SCHOOL,104 LOVINGTON STREET,CASTLE ROCK,CO,80104,3033875225,Preschool,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.368706,-104.790894,211,08035,Castlewood Ranch
740,3172,FRANKTOWN ELEMENTARY SCHOOL,1384 NORTH STATE HIGHWAY 83 PO BOX 308,FRANKTOWN,CO,80116,3033875300,Preschool,5th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.383656,-104.751404,211,08035,Castlewood Ranch
757,267,MESA MIDDLE SCHOOL,365 MITCHELL STREET,CASTLE ROCK,CO,80104,3033874750,7th Grade,8th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.373333,-104.795052,211,08035,Castlewood Ranch
777,2232,ROCK RIDGE ELEMENTARY SCHOOL,400 NORTH HERITAGE ROAD,CASTLE ROCK,CO,80104,3033875150,Preschool,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.372528,-104.814743,212,08035,Mitchell Culch Park
752,5045,LEGACY POINT ELEMENTARY SCHOOL,12736 SOUTH RED ROSA CIRCLE,PARKER,CO,80134,3033878725,Preschool,5th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.485466,-104.78437,213,08035,Lemon Gulch
770,7118,PONDEROSA HIGH SCHOOL,7007 EAST BAYOU GULCH ROAD,PARKER,CO,80134,3033874000,9th Grade,12th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.43399,-104.755852,213,08035,Lemon Gulch
782,5607,SAGE CANYON ELEMENTARY,2420 AUTUMN SAGE STREET,CASTLE ROCK,CO,80104,3039139419,Preschool,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.388591,-104.822976,213,08035,Lemon Gulch
783,6772,SAGEWOOD MIDDLE SCHOOL,4725 FOX SPARROW ROAD,PARKER,CO,80134,3033874300,6th Grade,8th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.430801,-104.738838,213,08035,Lemon Gulch
715,1509,CANTRIL,312 CANTRIL STREET,CASTLE ROCK,CO,80104,3033870806,Preschool,Preschool,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.372574,-104.856285,215,08035,"Glover, Plum Creek Fairway and Crystal Valley Ranch"
725,1555,CLOVERLEAF HOME EDUCATION,312 CANTRIL STREET STE 101,CASTLE ROCK,CO,80104,3033870100,Kindergarten,12th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.372574,-104.856285,215,08035,"Glover, Plum Creek Fairway and Crystal Valley Ranch"
730,201,DANIEL C OAKES HIGH SCHOOL--CASTLE ROCK,15 SOUTH GILBERT STREET,CASTLE ROCK,CO,80104,3033870650,9th Grade,12th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.368996,-104.85334,215,08035,"Glover, Plum Creek Fairway and Crystal Valley Ranch"
736,5405,EDCSD: COLORADO CYBER SCHOOL,801 SOUTH PERRY STREET STE 130,CASTLE ROCK,CO,80104,3033879465,Kindergarten,12th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.363121,-104.861771,215,08035,"Glover, Plum Creek Fairway and Crystal Valley Ranch"
789,8126,SOUTH RIDGE ELEMENTARY AN IB WORLD SCHOOL,1100 SOUTH STREET,CASTLE ROCK,CO,80104,3033875075,Preschool,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.369946,-104.844841,215,08035,"Glover, Plum Creek Fairway and Crystal Valley Ranch"
723,264,CIMARRON MIDDLE,22219 HILLTOP ROAD,PARKER,CO,80134,7204330120,6th Grade,8th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.49124,-104.730112,216,08035,Pinery Park
741,3241,FRONTIER VALLEY ELEMENTARY SCHOOL,23919 EAST CANTERBERRY TRAIL,PARKER,CO,80138,3033878475,Preschool,5th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.501684,-104.7155,216,08035,Pinery Park
753,4271,LEGEND HIGH SCHOOL,22219 HILLTOP ROAD,PARKER,CO,80138,3033874500,9th Grade,12th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.49124,-104.730112,216,08035,Pinery Park
759,6152,MOUNTAIN VIEW ELEMENTARY SCHOOL,8502 EAST PINERY PARKWAY,PARKER,CO,80134,3033878675,Preschool,2nd Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.454576,-104.727521,216,08035,Pinery Park
762,6396,NORTHEAST ELEMENTARY SCHOOL,6598 NORTH STATE HIGHWAY 83,PARKER,CO,80134,3033878600,3rd Grade,5th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.45813,-104.758942,216,08035,Pinery Park
709,215,AMERICAN ACADEMY,6971 MIRA VISTA LANE,CASTLE PINES,CO,80108,7202925200,Preschool,8th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,Y,Public School Physical Address,DOUGLAS,39.465233,-104.885277,217,08035,Castle Pines North
714,1131,BUFFALO RIDGE ELEMENTARY SCHOOL,7075 NORTH SHOREHAM DRIVE,CASTLE ROCK,CO,80108,3033875575,Preschool,5th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.465324,-104.893852,217,08035,Castle Pines North
731,5997,DC MONTESSORI CHARTER SCHOOL,311 EAST CASTLE PINES PARKWAY,CASTLE ROCK,CO,80108,3033875626,Preschool,8th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,Y,Public School Physical Address,DOUGLAS,39.470806,-104.880836,217,08035,Castle Pines North
794,8853,TIMBER TRAIL ELEMENTARY SCHOOL,690 WEST CASTLE PINES PARKWAY,CASTLE ROCK,CO,80108,3033875700,Kindergarten,5th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.472435,-104.897705,217,08035,Castle Pines North
707,11,ACADEMY CHARTER SCHOOL,1551 PRAIRIE HAWK DRIVE,CASTLE ROCK,CO,80104,3036604881,Preschool,8th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,Y,Public School Physical Address,DOUGLAS,39.384583,-104.87014,218,08035,Red Hawk and Solitude Colorado
711,6019,ASPEN VIEW ACADEMY,2131 LOW MEADOW BLVD,CASTLE ROCK,CO,80109,7204270505,Preschool,8th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,Y,Public School Physical Address,DOUGLAS,39.394631,-104.88468,218,08035,Red Hawk and Solitude Colorado
716,1362,CASTLE ROCK ELEMENTARY SCHOOL,1103 CANYON DRIVE,CASTLE ROCK,CO,80104,3033875000,Preschool,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.381157,-104.849541,218,08035,Red Hawk and Solitude Colorado
717,2226,CASTLE ROCK MIDDLE SCHOOL,2575 MEADOWS BOULEVARD,CASTLE ROCK,CO,80109,3033871300,7th Grade,8th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.408504,-104.89119,218,08035,Red Hawk and Solitude Colorado
718,1367,CASTLE VIEW HIGH SCHOOL,5254 NORTH MEADOWS DR,CASTLE ROCK,CO,80109,3033879000,9th Grade,12th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.414955,-104.895844,218,08035,Red Hawk and Solitude Colorado
724,265,CLEAR SKY ELEMENTARY,1470 CLEAR SKY WAY,CASTLE ROCK,CO,80109,3033875900,Preschool,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.381927,-104.905418,218,08035,Red Hawk and Solitude Colorado
732,2230,DOUGLAS COUNTY HIGH SCHOOL,2842 FRONT STREET,CASTLE ROCK,CO,80104,3033871000,9th Grade,12th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.386768,-104.858818,218,08035,Red Hawk and Solitude Colorado
735,1270,EARLY CHILDHOOD CENTER,3950 TRAIL BOSS LANE,CASTLE ROCK,CO,80104,7204330025,Preschool,Preschool,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.402264,-104.858757,218,08035,Red Hawk and Solitude Colorado
756,5745,MEADOW VIEW ELEMENTARY SCHOOL,3700 BUTTERFIELD CROSSING,CASTLE ROCK,CO,80109,3033875425,Preschool,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.411243,-104.902901,218,08035,Red Hawk and Solitude Colorado
774,7319,RENAISSANCE EXPEDITION LEARN OUTWARD BOUND SCHOOL,3960 TRAILBOSS LANE,CASTLE ROCK,CO,80104,3033878000,Kindergarten,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.402626,-104.858795,218,08035,Red Hawk and Solitude Colorado
788,8106,SOARING HAWK ELEMENTARY SCHOOL,4665 TANGLEVINE DRIVE,CASTLE ROCK,CO,80109,3033875260,Preschool,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.393051,-104.913567,218,08035,Red Hawk and Solitude Colorado
797,9397,WORLD  COMPASS ACADEMY,963 OAKWOOD DRIVE,CASTLE ROCK,CO,80104,3038145200,Preschool,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,Y,Public School Physical Address,DOUGLAS,39.38155,-104.850235,218,08035,Red Hawk and Solitude Colorado
712,651,BEAR CANYON ELEMENTARY SCHOOL,9660 SALFORD LANE,HIGHLANDS RANCH,CO,80126,3033876475,Preschool,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.540703,-104.982559,220,08035,Highlands Ranch West
713,135,BEN FRANKLIN ACADEMY,2270 PLAZA DR,HIGHLANDS RANCH,CO,80129,7203834519,Preschool,8th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,Y,Public School Physical Address,DOUGLAS,39.556847,-105.012917,220,08035,Highlands Ranch West
728,1934,COYOTE CREEK ELEMENTARY SCHOOL,2861 BANEBERRY COURT,HIGHLANDS RANCH,CO,80129,3033876175,Preschool,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.528088,-105.022743,220,08035,Highlands Ranch West
737,2656,ELDORADO ELEMENTARY SCHOOL,1305 TIMBERVALE TRAIL,HIGHLANDS RANCH,CO,80126,3033876325,Preschool,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.539433,-105.003777,220,08035,Highlands Ranch West
763,6406,NORTHRIDGE ELEMENTARY SCHOOL,555 SOUTH PARK ROAD,HIGHLANDS RANCH,CO,80126,3033876525,Preschool,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.551514,-104.983711,220,08035,Highlands Ranch West
772,7245,RANCH VIEW MIDDLE SCHOOL,1731 WILDCAT RESERVE PARKWAY,HIGHLANDS RANCH,CO,80129,3033872300,7th Grade,8th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.531631,-105.009201,220,08035,Highlands Ranch West
781,7562,SADDLE RANCH ELEMENTARY SCHOOL,805 WEST ENGLISH SPARROW TRAIL,HIGHLANDS RANCH,CO,80129,3033876400,Preschool,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.5313,-104.997154,220,08035,Highlands Ranch West
784,7610,SAND CREEK ELEMENTARY SCHOOL,8898 SOUTH MAPLEWOOD DRIVE,HIGHLANDS RANCH,CO,80126,3033876600,Preschool,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.559811,-104.965515,220,08035,Highlands Ranch West
790,5259,STEM SCHOOL,8773 RIDGELINE DRIVE,HIGHLANDS RANCH,CO,80129,3036837836,Kindergarten,12th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,Y,Public School Physical Address,DOUGLAS,39.556263,-104.996689,220,08035,Highlands Ranch West
793,8847,THUNDERRIDGE HIGH SCHOOL,1991 WILDCAT RESERVE PARKWAY,HIGHLANDS RANCH,CO,80129,3033872000,9th Grade,12th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.533447,-105.01207,220,08035,Highlands Ranch West
795,8897,TRAILBLAZER ELEMENTARY SCHOOL,9760 SOUTH HACKBERRY,HIGHLANDS RANCH,CO,80126,3033876250,Preschool,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.538761,-105.021103,220,08035,Highlands Ranch West
710,354,ARROWWOOD ELEMENTARY SCHOOL,10345 ARROWWOOD DRIVE,HIGHLANDS RANCH,CO,80130,3033876875,Preschool,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.527309,-104.933357,221,08035,Highlands Ranch East
726,1899,COPPER MESA ELEMENTARY SCHOOL,3501 POSTON PARKWAY,HIGHLANDS RANCH,CO,80126,3033877375,Preschool,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.518307,-104.946861,221,08035,Highlands Ranch East
727,1925,COUGAR RUN ELEMENTARY SCHOOL,8780 VENNEFORD RANCH ROAD,HIGHLANDS RANCH,CO,80126,3033876675,Kindergarten,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.556339,-104.94944,221,08035,Highlands Ranch East
729,2012,CRESTHILL MIDDLE SCHOOL,9195 CRESTHILL LANE,HIGHLANDS RANCH,CO,80130,3033872800,7th Grade,8th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.550529,-104.927551,221,08035,Highlands Ranch East
733,2338,EAGLE ACADEMY,9375 CRESTHILL LANE,HIGHLANDS RANCH,CO,80130,3033872700,9th Grade,12th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.547768,-104.92897,221,08035,Highlands Ranch East
734,2234,EAGLE RIDGE ELEMENTARY SCHOOL,7716 TIMBERLINE ROAD,LONE TREE,CO,80124,3033877075,Preschool,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.546436,-104.899963,221,08035,Highlands Ranch East
739,3138,FOX CREEK ELEMENTARY SCHOOL,6585 COLLEGIATE DRIVE,HIGHLANDS RANCH,CO,80130,3033877000,Preschool,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.546749,-104.913528,221,08035,Highlands Ranch East
745,3980,HIGHLANDS RANCH HIGH SCHOOL,9375 CRESTHILL LANE,HIGHLANDS RANCH,CO,80130,3033872500,9th Grade,12th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.547768,-104.92897,221,08035,Highlands Ranch East
746,3968,HIGHLANDS RANCH HS PRE-K,9375 CRESTHILL LANE,HIGHLANDS RANCH,CO,80130,3033870806,Preschool,Preschool,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.547768,-104.92897,221,08035,Highlands Ranch East
769,7047,PLATTE RIVER CHARTER ACADEMY,4085 LARK SPARROW ST.,HIGHLANDS RANCH,CO,80126,3032211070,Kindergarten,8th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,Y,Public School Physical Address,DOUGLAS,39.550278,-104.941322,221,08035,Highlands Ranch East
773,7297,REDSTONE ELEMENTARY SCHOOL,9970 GLENSTONE CIRCLE,HIGHLANDS RANCH,CO,80130,3033877300,Preschool,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.534958,-104.919846,221,08035,Highlands Ranch East
775,7435,ROCK CANYON HIGH SCHOOL,5810 MCARTHUR RANCH ROAD,HIGHLANDS RANCH,CO,80124,3033873000,9th Grade,12th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.519299,-104.915634,221,08035,Highlands Ranch East
776,7242,ROCK CANYON HS PRE-K,5810 MCARTHUR RANCH ROAD,HIGHLANDS RANCH,CO,80124,3033870806,Preschool,Preschool,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.519299,-104.915634,221,08035,Highlands Ranch East
778,7448,ROCKY HEIGHTS MIDDLE SCHOOL,11033 MONARCH BOULEVARD,LITTLETON,CO,80124,3033873300,6th Grade,8th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.515221,-104.919205,221,08035,Highlands Ranch East
787,6365,SKYVIEW ACADEMY,6161 BUSINESS CENTER DRIVE,HIGHLANDS RANCH,CO,80124,3034718439,Preschool,12th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,Y,Public School Physical Address,DOUGLAS,39.561829,-104.915802,221,08035,Highlands Ranch East
796,9592,WILDCAT MOUNTAIN ELEMENTARY SCHOOL,6585 LIONSHEAD PARKWAY,LITTLETON,CO,80124,3033876925,Preschool,5th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.527161,-104.911568,221,08035,Highlands Ranch East
744,3928,HERITAGE ELEMENTARY SCHOOL,3350 SUMMIT VIEW PARKWAY,HIGHLANDS RANCH,CO,80126,3033876725,Preschool,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.531395,-104.950279,222,08035,Highlands Ranch Southeast
792,8382,SUMMIT VIEW ELEMENTARY SCHOOL,10200 SOUTH PIEDMONT DRIVE,HIGHLANDS RANCH,CO,80126,3033876800,Preschool,6th Grade,900,DOUGLAS COUNTY RE 1,Denver Metro,N,Public School Physical Address,DOUGLAS,39.531918,-104.962662,222,08035,Highlands Ranch Southeast
1244,8209,STANDLEY LAKE HIGH SCHOOL,9300 WEST 104TH AVENUE,WESTMINSTER,CO,80021,3039823311,9th Grade,12th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.885353,-105.098083,224,08059,"Walnut Grove, Westbrook, Countryside and Crownpoint"
1271,9678,WITT ELEMENTARY SCHOOL,10255 WEST 104TH DRIVE,WESTMINSTER,CO,80021,3039823380,Preschool,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.884335,-105.112457,224,08059,"Walnut Grove, Westbrook, Countryside and Crownpoint"
1185,4549,KENDALLVUE ELEMENTARY SCHOOL,13658 WEST MARLOWE AVENUE,MORRISON,CO,80465,3039827990,Preschool,6th Grade,1420,JEFFERSON COUNTY R-1,Denver Metro,N,Public School Physical Address,JEFFERSON,39.631317,-105.150917,243,08059,"Harriman Lake, Weaver Hollow Park and Blue Heron Park"
